bitly.link.id	ts	click.count	long.url
1aRd6Wz	2014-01-25 10:20:16	13	http://mfedlcgx.myftp.biz/osz7gshhpdm8hlckbmgfgabfesxdxwrbjl3gb
1hUJZDU	2014-01-25 10:20:16	0	http://mfedlcgx.myftp.biz/9qqygu0zmxb7fniazipptnom6akxrwxhn4bnm
1hUK1LW	2014-01-25 10:20:15	0	http://mfedlcgx.myftp.biz/6pmyfrowuanaljhz4ib7ait0uvznp7fpmht4ygheu
1aRd8Od	2014-01-25 10:20:15	0	http://mfedlcgx.myftp.biz/omtt8hps6maohjgxz5ifgviecqcjwpyswxhx
1aRd8Og	2014-01-25 10:20:15	0	http://mfedlcgx.myftp.biz/vflqa7touhz95gkza6cvnbb8ol9iofjc9ziikltubp8
1hUK1M0	2014-01-25 10:20:15	8	http://mfedlcgx.myftp.biz/7gblid1gfuzpr5k7iva3zeqyrid8i98gwn1wujdspsixx70d
1aRd6Gj	2014-01-25 10:20:14	12	http://mfedlcgx.myftp.biz/tuz79diawhvo8ojzwp4zzkr6lcwrtivzm5hs5s
1hUJZnb	2014-01-25 10:20:14	1	http://mfedlcgx.myftp.biz/xutziwe4vx3p9qvc6xeqbfkcbsj89lr1y5r2qgle
1hUK1vu	2014-01-25 10:20:15	0	http://mfedlcgx.myftp.biz/vqzhtncomodxpdp31ckpf0wfw2cf3m6iu6iut5t
1aRd6Gh	2014-01-25 10:20:14	0	http://mfedlcgx.myftp.biz/3zhybf6mkdad88i2nzcurl6eyzociqgulz6gkdddmvdukl
1hUK1LQ	2014-01-25 10:20:14	3	http://mfedlcgx.myftp.biz/tl491qzsu7jeli5rxuoxbqoe8rxq5awuu5oakywjj5qoje
1hUK1vn	2014-01-25 10:20:14	0	http://mfedlcgx.myftp.biz/4ppgzoduef2ekj0nmhe5l4ipft6tly87al1nws
1aRd6Gb	2014-01-25 10:20:13	0	http://mfedlcgx.myftp.biz/eihsn6kwh4krhm5g9bizhpctuqgdggwfa5kmmit2t
1hUJZ6X	2014-01-25 10:20:13	0	http://mfedlcgx.myftp.biz/yloe9eofzer2dvvoxlqpbszosflzk0ma4ey4xiclu
1aRd6Gd	2014-01-25 10:20:13	0	http://mfedlcgx.myftp.biz/euhkwtpz0yivcm2vsjpx44b2h3bnugybyhl1dudqzgiiadevve
1hUK1f5	2014-01-25 10:20:12	0	http://mfedlcgx.myftp.biz/uhzofwqtxdzk0z0bn6ojrjnmpdxzg3
1aRd8xR	2014-01-25 10:20:12	0	http://mfedlcgx.myftp.biz/ww6czrjyffyf8azxsaanmwjcejugxz
1aRd8xN	2014-01-25 10:20:12	10	http://mfedlcgx.myftp.biz/beuh6zvez3abypkg9npehd0r122xlyul5ynwfxsduzl8hfhqq
1hUK1vj	2014-01-25 10:20:12	1	http://mfedlcgx.myftp.biz/bzmjtupxjkxjzd8i2etttyppx4xunbml
1aRd8xJ	2014-01-25 10:20:12	4	http://mfedlcgx.myftp.biz/reyt006ablyzxt4ascabwykxffmgv
1hUK1eS	2014-01-25 10:20:11	0	http://mfedlcgx.myftp.biz/8zghdsvj8j5n75vbbnr9gemo7wii8w8zqq
1hUK1eY	2014-01-25 10:20:11	38	http://mfedlcgx.myftp.biz/99ot2zhpcjhnlrg8e61w14ql1ceoxfce3xthr2pm4rbk
1aRd8xG	2014-01-25 10:20:11	0	http://mfedlcgx.myftp.biz/9vt2ok1zx17ha63yceitw3dutcjfqwlgvp4h
1aRd5C3	2014-01-25 10:20:10	0	http://mfedlcgx.myftp.biz/dlvg0z5nzuynzryf0uav3vnvhhzv5upb99jlp45loraow91e8
1hUK0Yy	2014-01-25 10:20:10	0	http://mfedlcgx.myftp.biz/xzgwmoucv6yatfzac6zbiczig41k0wrkrr4q9lx3kx3kfvrbh
1hUK1eM	2014-01-25 10:20:10	3	http://mfedlcgx.myftp.biz/mfpx3ei56ym0x5xqiz8kywqw3y7xv6
1aRd6pJ	2014-01-25 10:20:10	8	http://mfedlcgx.myftp.biz/u4ssmphnvfbiz7bgrypvl7aiujtz69jsj6skcxnpngl52vl
1aRd5Cd	2014-01-25 10:20:10	9	http://mfedlcgx.myftp.biz/60dt4saucbbzd8cgernvfyv5kf3co
1aRd6pC	2014-01-25 10:20:09	1	http://mfedlcgx.myftp.biz/yya5gghie3c3k3ghawyizm93mrcetqqf
1hUK0Yq	2014-01-25 10:20:09	1	http://mfedlcgx.myftp.biz/skmzcxv4zrckzwq7kavdefdosyhbf
1hUJYQ9	2014-01-25 10:20:09	34	http://mfedlcgx.myftp.biz/h3vloqbtywmayikaazf77oovykcxhgibowarr4tdcci17rlk
1aRd5C1	2014-01-25 10:20:09	3	http://mfedlcgx.myftp.biz/5c3ydyvdrb1vz0kw0e4uxx5ilajyp7aqibcf4ebtao26xkq
1aRd5lJ	2014-01-25 10:20:08	3	http://mfedlcgx.myftp.biz/zl5davl5chptaqniizq81x8bqagsoav
1hUJYzI	2014-01-25 10:20:08	3	http://mfedlcgx.myftp.biz/0zjoeljcbdxjrauvncqxke0vlff6dn
1hUJYzN	2014-01-25 10:20:08	1	http://mfedlcgx.myftp.biz/3woxkvahzwsia84mdbdwbtsw2xyjyfxjpclw7es7
1aRd5BX	2014-01-25 10:20:09	125	http://mfedlcgx.myftp.biz/afygydlfsj0uztauqyhyfdamsjiv5x4alk
1hUJYjm	2014-01-25 10:20:07	4	http://mfedlcgx.myftp.biz/sjc1kdkcfkalcakfnvtzcabnqdc8ud
1aRd69a	2014-01-25 10:20:07	3	http://mfedlcgx.myftp.biz/460nkl4uzbzznzafwhbjx3fo6ufe4vjh
1hUJY2H	2014-01-25 10:20:07	11	http://mfedlcgx.myftp.biz/wikfyd9q4baqpwbhjzvquxrrhjjwviekj8i70fdgnxxb
1aRd6pu	2014-01-25 10:20:07	3	http://mfedlcgx.myftp.biz/jwa8e2z2onx6lmyafgz8zi9vpmiq6azcfj5n4fbqnteeixl
1hUJYjc	2014-01-25 10:20:06	62	http://mfedlcgx.myftp.biz/mkulkqzkofpyvc6jd18hrzkgf1fvplpjh7tjomvu4278r
1hUJYj9	2014-01-25 10:20:06	4	http://mfedlcgx.myftp.biz/4szq6v9ykkidfobeznqecpwuqr7zphe
1aRd5lB	2014-01-25 10:20:07	29	http://mfedlcgx.myftp.biz/pgkzypdvcl5pjo4hjszpozh0ih0fvxu8ln0cpxx8tdoyr
1aRd694	2014-01-25 10:20:07	1	http://mfedlcgx.myftp.biz/vyocpsc6gwvdhyrz9esol6ftpidennelyuwt
1aRd5lz	2014-01-25 10:20:06	18	http://mfedlcgx.myftp.biz/p6kiesr2ix1jzyyq9kcm5nn1r4mtvig9waagiqjrmvm6do
1hUJVnH	2014-01-25 10:20:05	1	http://mfedlcgx.myftp.biz/dwi5wje3czcfywmvi9foznldegb7xy4j8gjjghk9vxyav
1hUJXMg	2014-01-25 10:20:05	23	http://mfedlcgx.myftp.biz/wluusgne8dcpmmqvhzzbta00brpzfzpxj6xsf
1aRd5SK	2014-01-25 10:20:05	24	http://mfedlcgx.myftp.biz/w1qeav3laz1ytbll1t0bddbdlig5ybhexea55c
1aRd690	2014-01-25 10:20:05	2	http://mfedlcgx.myftp.biz/ppwf381fzmyxyg5datlykosgrywwgsxyfkjxr
1aRd5SE	2014-01-25 10:20:04	0	http://mfedlcgx.myftp.biz/z5dj0qfbjj8fehznzmoy0s8ysn1x17at3kuc7o813jcdcntf
1aRd55d	2014-01-25 10:20:04	4	http://mfedlcgx.myftp.biz/v7k6xor2vw7blfxsjvtozp7frrsjroswlytezgepdg5ul
1hUJXvM	2014-01-25 10:20:04	4	http://mfedlcgx.myftp.biz/rb3z34quycy9g7kzpqi0kgsdg2ygt6ixiyl9ymy
1hUJVnx	2014-01-25 10:20:04	5	http://mfedlcgx.myftp.biz/mlo8wedkz1pf3r6va4rgwhbykrvk7mxzbf2lh
1hUJXvG	2014-01-25 10:20:03	0	http://mfedlcgx.myftp.biz/9nyzhvb6x8t0l3yzksudujtt5anlkzecz
1aRd5SA	2014-01-25 10:20:03	0	http://mfedlcgx.myftp.biz/pqxz3bl0u2pkerdfoqodk3rrhpcdzsnmbtxkbz5s
1hUJXvK	2014-01-25 10:20:03	0	http://mfedlcgx.myftp.biz/7mpy80i1orhzws5fcnbqvwpgrdlcxydnofd
1aRd55b	2014-01-25 10:20:03	15	http://mfedlcgx.myftp.biz/xzlipp6jv7bkr64gtrr5lqtxtnmvl
1hUJV70	2014-01-25 10:20:03	9	http://mfedlcgx.myftp.biz/vid1zcazkzzgtnc5e8qts3o1xpcialdo1ofpsr0xf5wbq4
1hUIO7q	2014-01-25 10:15:16	4	http://ecyroges.myftp.org/osz7gshhpdm8hlckbmgfgabfesxdxwrbjl3gb
1aRcxfw	2014-01-25 10:15:16	0	http://ecyroges.myftp.org/9qqygu0zmxb7fniazipptnom6akxrwxhn4bnm
1aRcwbj	2014-01-25 10:15:15	1	http://ecyroges.myftp.org/tl491qzsu7jeli5rxuoxbqoe8rxq5awuu5oakywjj5qoje
1hUIRzW	2014-01-25 10:15:15	0	http://ecyroges.myftp.org/vflqa7touhz95gkza6cvnbb8ol9iofjc9ziikltubp8
1aRcwbr	2014-01-25 10:15:16	4	http://ecyroges.myftp.org/7gblid1gfuzpr5k7iva3zeqyrid8i98gwn1wujdspsixx70d
1hUIRjE	2014-01-25 10:15:15	0	http://ecyroges.myftp.org/omtt8hps6maohjgxz5ifgviecqcjwpyswxhx
1aRcwbl	2014-01-25 10:15:15	0	http://ecyroges.myftp.org/6pmyfrowuanaljhz4ib7ait0uvznp7fpmht4ygheu
1hUIO7h	2014-01-25 10:15:14	0	http://ecyroges.myftp.org/tuz79diawhvo8ojzwp4zzkr6lcwrtivzm5hs5s
1aRcvUZ	2014-01-25 10:15:14	0	http://ecyroges.myftp.org/vqzhtncomodxpdp31ckpf0wfw2cf3m6iu6iut5t
1hUIR3a	2014-01-25 10:15:14	0	http://ecyroges.myftp.org/3zhybf6mkdad88i2nzcurl6eyzociqgulz6gkdddmvdukl
1aRcvUV	2014-01-25 10:15:14	19	http://ecyroges.myftp.org/xutziwe4vx3p9qvc6xeqbfkcbsj89lr1y5r2qgle
1aRcujO	2014-01-25 10:15:13	0	http://ecyroges.myftp.org/4ppgzoduef2ekj0nmhe5l4ipft6tly87al1nws
1aRcvUT	2014-01-25 10:15:13	0	http://ecyroges.myftp.org/yloe9eofzer2dvvoxlqpbszosflzk0ma4ey4xiclu
1hUIR32	2014-01-25 10:15:13	0	http://ecyroges.myftp.org/euhkwtpz0yivcm2vsjpx44b2h3bnugybyhl1dudqzgiiadevve
1hUIR30	2014-01-25 10:15:13	0	http://ecyroges.myftp.org/eihsn6kwh4krhm5g9bizhpctuqgdggwfa5kmmit2t
1hUIQw6	2014-01-25 10:15:12	2	http://ecyroges.myftp.org/reyt006ablyzxt4ascabwykxffmgv
1hUINQN	2014-01-25 10:15:12	0	http://ecyroges.myftp.org/ww6czrjyffyf8azxsaanmwjcejugxz
1aRcujK	2014-01-25 10:15:12	0	http://ecyroges.myftp.org/bzmjtupxjkxjzd8i2etttyppx4xunbml
1aRcujI	2014-01-25 10:15:12	0	http://ecyroges.myftp.org/uhzofwqtxdzk0z0bn6ojrjnmpdxzg3
1hUIQMs	2014-01-25 10:15:12	5	http://ecyroges.myftp.org/beuh6zvez3abypkg9npehd0r122xlyul5ynwfxsduzl8hfhqq
1hUINAi	2014-01-25 10:15:11	0	http://ecyroges.myftp.org/9vt2ok1zx17ha63yceitw3dutcjfqwlgvp4h
1aRcu3q	2014-01-25 10:15:11	7	http://ecyroges.myftp.org/99ot2zhpcjhnlrg8e61w14ql1ceoxfce3xthr2pm4rbk
1aRcvEv	2014-01-25 10:15:10	0	http://ecyroges.myftp.org/mfpx3ei56ym0x5xqiz8kywqw3y7xv6
1hUINjY	2014-01-25 10:15:10	1	http://ecyroges.myftp.org/u4ssmphnvfbiz7bgrypvl7aiujtz69jsj6skcxnpngl52vl
1aRcu3i	2014-01-25 10:15:10	0	http://ecyroges.myftp.org/xzgwmoucv6yatfzac6zbiczig41k0wrkrr4q9lx3kx3kfvrbh
1hUIQw0	2014-01-25 10:15:10	4	http://ecyroges.myftp.org/60dt4saucbbzd8cgernvfyv5kf3co
1aRcu3o	2014-01-25 10:15:10	0	http://ecyroges.myftp.org/8zghdsvj8j5n75vbbnr9gemo7wii8w8zqq
1aRcu3e	2014-01-25 10:15:09	0	http://ecyroges.myftp.org/skmzcxv4zrckzwq7kavdefdosyhbf
1aRcvEr	2014-01-25 10:15:09	12	http://ecyroges.myftp.org/h3vloqbtywmayikaazf77oovykcxhgibowarr4tdcci17rlk
1hUINjM	2014-01-25 10:15:09	0	http://ecyroges.myftp.org/5c3ydyvdrb1vz0kw0e4uxx5ilajyp7aqibcf4ebtao26xkq
1hUINjQ	2014-01-25 10:15:09	3	http://ecyroges.myftp.org/dlvg0z5nzuynzryf0uav3vnvhhzv5upb99jlp45loraow91e8
1aRctMU	2014-01-25 10:15:08	0	http://ecyroges.myftp.org/0zjoeljcbdxjrauvncqxke0vlff6dn
1aRctMW	2014-01-25 10:15:08	0	http://ecyroges.myftp.org/3woxkvahzwsia84mdbdwbtsw2xyjyfxjpclw7es7
1hUINjG	2014-01-25 10:15:08	27	http://ecyroges.myftp.org/afygydlfsj0uztauqyhyfdamsjiv5x4alk
1hUIPZ5	2014-01-25 10:15:08	0	http://ecyroges.myftp.org/yya5gghie3c3k3ghawyizm93mrcetqqf
1aRctMO	2014-01-25 10:15:07	0	http://ecyroges.myftp.org/sjc1kdkcfkalcakfnvtzcabnqdc8ud
1aRcvo2	2014-01-25 10:15:07	3	http://ecyroges.myftp.org/wikfyd9q4baqpwbhjzvquxrrhjjwviekj8i70fdgnxxb
1hUIPYR	2014-01-25 10:15:07	1	http://ecyroges.myftp.org/jwa8e2z2onx6lmyafgz8zi9vpmiq6azcfj5n4fbqnteeixl
1hUIN3i	2014-01-25 10:15:08	3	http://ecyroges.myftp.org/zl5davl5chptaqniizq81x8bqagsoav
1aRcvnO	2014-01-25 10:15:06	0	http://ecyroges.myftp.org/4szq6v9ykkidfobeznqecpwuqr7zphe
1aRcvnS	2014-01-25 10:15:06	24	http://ecyroges.myftp.org/mkulkqzkofpyvc6jd18hrzkgf1fvplpjh7tjomvu4278r
1hUIMMW	2014-01-25 10:15:06	5	http://ecyroges.myftp.org/pgkzypdvcl5pjo4hjszpozh0ih0fvxu8ln0cpxx8tdoyr
1hUIN3a	2014-01-25 10:15:07	4	http://ecyroges.myftp.org/460nkl4uzbzznzafwhbjx3fo6ufe4vjh
1aRctwl	2014-01-25 10:15:05	6	http://ecyroges.myftp.org/wluusgne8dcpmmqvhzzbta00brpzfzpxj6xsf
1hUIMMK	2014-01-25 10:15:05	0	http://ecyroges.myftp.org/vyocpsc6gwvdhyrz9esol6ftpidennelyuwt
1aRctwn	2014-01-25 10:15:05	0	http://ecyroges.myftp.org/dwi5wje3czcfywmvi9foznldegb7xy4j8gjjghk9vxyav
1hUIPs1	2014-01-25 10:15:05	7	http://ecyroges.myftp.org/p6kiesr2ix1jzyyq9kcm5nn1r4mtvig9waagiqjrmvm6do
1hUIPbB	2014-01-25 10:15:04	7	http://ecyroges.myftp.org/w1qeav3laz1ytbll1t0bddbdlig5ybhexea55c
1aRcv7l	2014-01-25 10:15:04	2	http://ecyroges.myftp.org/rb3z34quycy9g7kzpqi0kgsdg2ygt6ixiyl9ymy
1aRctwh	2014-01-25 10:15:04	0	http://ecyroges.myftp.org/mlo8wedkz1pf3r6va4rgwhbykrvk7mxzbf2lh
1hUIPrT	2014-01-25 10:15:04	0	http://ecyroges.myftp.org/ppwf381fzmyxyg5datlykosgrywwgsxyfkjxr
1hUIPbp	2014-01-25 10:15:03	0	http://ecyroges.myftp.org/v7k6xor2vw7blfxsjvtozp7frrsjroswlytezgepdg5ul
1hUIOUY	2014-01-25 10:15:03	0	http://ecyroges.myftp.org/pqxz3bl0u2pkerdfoqodk3rrhpcdzsnmbtxkbz5s
1aRcuQX	2014-01-25 10:15:03	1	http://ecyroges.myftp.org/9nyzhvb6x8t0l3yzksudujtt5anlkzecz
1aRcuR1	2014-01-25 10:15:03	0	http://ecyroges.myftp.org/7mpy80i1orhzws5fcnbqvwpgrdlcxydnofd
1hUIMfV	2014-01-25 10:15:03	0	http://ecyroges.myftp.org/z5dj0qfbjj8fehznzmoy0s8ysn1x17at3kuc7o813jcdcntf
1aRctfP	2014-01-25 10:15:02	2	http://ecyroges.myftp.org/vid1zcazkzzgtnc5e8qts3o1xpcialdo1ofpsr0xf5wbq4
1hUIOUS	2014-01-25 10:15:02	7	http://ecyroges.myftp.org/xzlipp6jv7bkr64gtrr5lqtxtnmvl
1hUGFsp	2014-01-25 10:05:16	7	http://zukqcd.myftp.biz/osz7gshhpdm8hlckbmgfgabfesxdxwrbjl3gb
1hUGFsh	2014-01-25 10:05:15	14	http://zukqcd.myftp.biz/7gblid1gfuzpr5k7iva3zeqyrid8i98gwn1wujdspsixx70d
1hUGHQT	2014-01-25 10:05:15	0	http://zukqcd.myftp.biz/9qqygu0zmxb7fniazipptnom6akxrwxhn4bnm
1hUGFbW	2014-01-25 10:05:15	0	http://zukqcd.myftp.biz/omtt8hps6maohjgxz5ifgviecqcjwpyswxhx
1hUGFse	2014-01-25 10:05:15	0	http://zukqcd.myftp.biz/vflqa7touhz95gkza6cvnbb8ol9iofjc9ziikltubp8
1hUGEVm	2014-01-25 10:05:15	0	http://zukqcd.myftp.biz/6pmyfrowuanaljhz4ib7ait0uvznp7fpmht4ygheu
1hUGEET	2014-01-25 10:05:14	2	http://zukqcd.myftp.biz/3zhybf6mkdad88i2nzcurl6eyzociqgulz6gkdddmvdukl
1hUGEEV	2014-01-25 10:05:14	5	http://zukqcd.myftp.biz/tuz79diawhvo8ojzwp4zzkr6lcwrtivzm5hs5s
1hUGFbM	2014-01-25 10:05:14	0	http://zukqcd.myftp.biz/vqzhtncomodxpdp31ckpf0wfw2cf3m6iu6iut5t
1hUGEVf	2014-01-25 10:05:14	1	http://zukqcd.myftp.biz/tl491qzsu7jeli5rxuoxbqoe8rxq5awuu5oakywjj5qoje
1hUGFbI	2014-01-25 10:05:13	0	http://zukqcd.myftp.biz/euhkwtpz0yivcm2vsjpx44b2h3bnugybyhl1dudqzgiiadevve
1hUGCgc	2014-01-25 10:05:13	0	http://zukqcd.myftp.biz/yloe9eofzer2dvvoxlqpbszosflzk0ma4ey4xiclu
1hUGFbK	2014-01-25 10:05:13	8	http://zukqcd.myftp.biz/xutziwe4vx3p9qvc6xeqbfkcbsj89lr1y5r2qgle
1hUGCgh	2014-01-25 10:05:13	0	http://zukqcd.myftp.biz/eihsn6kwh4krhm5g9bizhpctuqgdggwfa5kmmit2t
1hUGCg2	2014-01-25 10:05:12	3	http://zukqcd.myftp.biz/beuh6zvez3abypkg9npehd0r122xlyul5ynwfxsduzl8hfhqq
1hUGCga	2014-01-25 10:05:12	0	http://zukqcd.myftp.biz/4ppgzoduef2ekj0nmhe5l4ipft6tly87al1nws
1hUGEop	2014-01-25 10:05:12	0	http://zukqcd.myftp.biz/bzmjtupxjkxjzd8i2etttyppx4xunbml
1hUGCg8	2014-01-25 10:05:12	0	http://zukqcd.myftp.biz/ww6czrjyffyf8azxsaanmwjcejugxz
1hUGEof	2014-01-25 10:05:11	0	http://zukqcd.myftp.biz/9vt2ok1zx17ha63yceitw3dutcjfqwlgvp4h
1hUGBZI	2014-01-25 10:05:11	0	http://zukqcd.myftp.biz/reyt006ablyzxt4ascabwykxffmgv
1hUGEod	2014-01-25 10:05:11	22	http://zukqcd.myftp.biz/99ot2zhpcjhnlrg8e61w14ql1ceoxfce3xthr2pm4rbk
1hUGBZC	2014-01-25 10:05:11	0	http://zukqcd.myftp.biz/8zghdsvj8j5n75vbbnr9gemo7wii8w8zqq
1hUGBZK	2014-01-25 10:05:11	0	http://zukqcd.myftp.biz/uhzofwqtxdzk0z0bn6ojrjnmpdxzg3
1hUGBZA	2014-01-25 10:05:10	0	http://zukqcd.myftp.biz/60dt4saucbbzd8cgernvfyv5kf3co
1hUGE7T	2014-01-25 10:05:10	8	http://zukqcd.myftp.biz/u4ssmphnvfbiz7bgrypvl7aiujtz69jsj6skcxnpngl52vl
1hUGE7P	2014-01-25 10:05:10	1	http://zukqcd.myftp.biz/mfpx3ei56ym0x5xqiz8kywqw3y7xv6
1hUGBJe	2014-01-25 10:05:10	0	http://zukqcd.myftp.biz/xzgwmoucv6yatfzac6zbiczig41k0wrkrr4q9lx3kx3kfvrbh
1hUGBJ2	2014-01-25 10:05:09	0	http://zukqcd.myftp.biz/skmzcxv4zrckzwq7kavdefdosyhbf
1hUGBJ6	2014-01-25 10:05:10	19	http://zukqcd.myftp.biz/h3vloqbtywmayikaazf77oovykcxhgibowarr4tdcci17rlk
1hUGBJ8	2014-01-25 10:05:09	2	http://zukqcd.myftp.biz/5c3ydyvdrb1vz0kw0e4uxx5ilajyp7aqibcf4ebtao26xkq
1hUGE7J	2014-01-25 10:05:09	2	http://zukqcd.myftp.biz/dlvg0z5nzuynzryf0uav3vnvhhzv5upb99jlp45loraow91e8
1hUGBsB	2014-01-25 10:05:08	0	http://zukqcd.myftp.biz/0zjoeljcbdxjrauvncqxke0vlff6dn
1hUGDRn	2014-01-25 10:05:09	0	http://zukqcd.myftp.biz/yya5gghie3c3k3ghawyizm93mrcetqqf
1hUGDRf	2014-01-25 10:05:08	177	http://zukqcd.myftp.biz/afygydlfsj0uztauqyhyfdamsjiv5x4alk
1hUGDRb	2014-01-25 10:05:08	1	http://zukqcd.myftp.biz/3woxkvahzwsia84mdbdwbtsw2xyjyfxjpclw7es7
1hUGDR7	2014-01-25 10:05:07	0	http://zukqcd.myftp.biz/zl5davl5chptaqniizq81x8bqagsoav
1hUGBcd	2014-01-25 10:05:07	2	http://zukqcd.myftp.biz/sjc1kdkcfkalcakfnvtzcabnqdc8ud
1hUGBst	2014-01-25 10:05:07	2	http://zukqcd.myftp.biz/jwa8e2z2onx6lmyafgz8zi9vpmiq6azcfj5n4fbqnteeixl
1hUGDAT	2014-01-25 10:05:07	6	http://zukqcd.myftp.biz/wikfyd9q4baqpwbhjzvquxrrhjjwviekj8i70fdgnxxb
1hUGDAF	2014-01-25 10:05:07	9	http://zukqcd.myftp.biz/460nkl4uzbzznzafwhbjx3fo6ufe4vjh
1hUGAVD	2014-01-25 10:05:06	2	http://zukqcd.myftp.biz/4szq6v9ykkidfobeznqecpwuqr7zphe
1hUGAVH	2014-01-25 10:05:06	23	http://zukqcd.myftp.biz/mkulkqzkofpyvc6jd18hrzkgf1fvplpjh7tjomvu4278r
1hUGBbZ	2014-01-25 10:05:06	17	http://zukqcd.myftp.biz/pgkzypdvcl5pjo4hjszpozh0ih0fvxu8ln0cpxx8tdoyr
1hUGDkd	2014-01-25 10:05:05	1	http://zukqcd.myftp.biz/vyocpsc6gwvdhyrz9esol6ftpidennelyuwt
1hUGDkh	2014-01-25 10:05:06	12	http://zukqcd.myftp.biz/p6kiesr2ix1jzyyq9kcm5nn1r4mtvig9waagiqjrmvm6do
1hUGAF5	2014-01-25 10:05:05	1	http://zukqcd.myftp.biz/ppwf381fzmyxyg5datlykosgrywwgsxyfkjxr
1hUGAFd	2014-01-25 10:05:05	13	http://zukqcd.myftp.biz/wluusgne8dcpmmqvhzzbta00brpzfzpxj6xsf
1hUGAVu	2014-01-25 10:05:05	0	http://zukqcd.myftp.biz/dwi5wje3czcfywmvi9foznldegb7xy4j8gjjghk9vxyav
1hUGD3D	2014-01-25 10:05:04	2	http://zukqcd.myftp.biz/v7k6xor2vw7blfxsjvtozp7frrsjroswlytezgepdg5ul
1hUGD3F	2014-01-25 10:05:04	4	http://zukqcd.myftp.biz/rb3z34quycy9g7kzpqi0kgsdg2ygt6ixiyl9ymy
1hUGD3J	2014-01-25 10:05:04	1	http://zukqcd.myftp.biz/mlo8wedkz1pf3r6va4rgwhbykrvk7mxzbf2lh
1hUGD3L	2014-01-25 10:05:04	19	http://zukqcd.myftp.biz/w1qeav3laz1ytbll1t0bddbdlig5ybhexea55c
1hUGCNj	2014-01-25 10:05:03	1	http://zukqcd.myftp.biz/7mpy80i1orhzws5fcnbqvwpgrdlcxydnofd
1hUGCN4	2014-01-25 10:05:03	1	http://zukqcd.myftp.biz/pqxz3bl0u2pkerdfoqodk3rrhpcdzsnmbtxkbz5s
1hUGCNb	2014-01-25 10:05:03	0	http://zukqcd.myftp.biz/9nyzhvb6x8t0l3yzksudujtt5anlkzecz
1hUGD3B	2014-01-25 10:05:03	0	http://zukqcd.myftp.biz/z5dj0qfbjj8fehznzmoy0s8ysn1x17at3kuc7o813jcdcntf
1hUGAop	2014-01-25 10:05:02	7	http://zukqcd.myftp.biz/vid1zcazkzzgtnc5e8qts3o1xpcialdo1ofpsr0xf5wbq4
1hUGCwH	2014-01-25 10:05:02	5	http://zukqcd.myftp.biz/xzlipp6jv7bkr64gtrr5lqtxtnmvl
1hUDqkN	2014-01-25 09:50:16	18	http://ratfpp.myftp.org/osz7gshhpdm8hlckbmgfgabfesxdxwrbjl3gb
1hUDqkH	2014-01-25 09:50:15	0	http://ratfpp.myftp.org/9qqygu0zmxb7fniazipptnom6akxrwxhn4bnm
1hUDqkF	2014-01-25 09:50:15	15	http://ratfpp.myftp.org/7gblid1gfuzpr5k7iva3zeqyrid8i98gwn1wujdspsixx70d
1hUDqkB	2014-01-25 09:50:15	0	http://ratfpp.myftp.org/omtt8hps6maohjgxz5ifgviecqcjwpyswxhx
1hUDrFm	2014-01-25 09:50:15	0	http://ratfpp.myftp.org/6pmyfrowuanaljhz4ib7ait0uvznp7fpmht4ygheu
1hUDrVG	2014-01-25 09:50:15	0	http://ratfpp.myftp.org/vflqa7touhz95gkza6cvnbb8ol9iofjc9ziikltubp8
1hUDq4j	2014-01-25 09:50:14	2	http://ratfpp.myftp.org/tl491qzsu7jeli5rxuoxbqoe8rxq5awuu5oakywjj5qoje
1hUDq4d	2014-01-25 09:50:14	8	http://ratfpp.myftp.org/tuz79diawhvo8ojzwp4zzkr6lcwrtivzm5hs5s
1hUDrFc	2014-01-25 09:50:14	0	http://ratfpp.myftp.org/vqzhtncomodxpdp31ckpf0wfw2cf3m6iu6iut5t
1hUDq4b	2014-01-25 09:50:14	3	http://ratfpp.myftp.org/3zhybf6mkdad88i2nzcurl6eyzociqgulz6gkdddmvdukl
1hUDrF8	2014-01-25 09:50:13	0	http://ratfpp.myftp.org/eihsn6kwh4krhm5g9bizhpctuqgdggwfa5kmmit2t
1hUDq41	2014-01-25 09:50:13	0	http://ratfpp.myftp.org/euhkwtpz0yivcm2vsjpx44b2h3bnugybyhl1dudqzgiiadevve
1hUDrF6	2014-01-25 09:50:13	0	http://ratfpp.myftp.org/yloe9eofzer2dvvoxlqpbszosflzk0ma4ey4xiclu
1hUDq45	2014-01-25 09:50:16	19	http://ratfpp.myftp.org/xutziwe4vx3p9qvc6xeqbfkcbsj89lr1y5r2qgle
1hUDroQ	2014-01-25 09:50:12	1	http://ratfpp.myftp.org/ww6czrjyffyf8azxsaanmwjcejugxz
1hUDroJ	2014-01-25 09:50:11	7	http://ratfpp.myftp.org/reyt006ablyzxt4ascabwykxffmgv
1hUDpxg	2014-01-25 09:50:11	0	http://ratfpp.myftp.org/9vt2ok1zx17ha63yceitw3dutcjfqwlgvp4h
1hUDroM	2014-01-25 09:50:11	1	http://ratfpp.myftp.org/uhzofwqtxdzk0z0bn6ojrjnmpdxzg3
1hUDpNx	2014-01-25 09:50:12	0	http://ratfpp.myftp.org/bzmjtupxjkxjzd8i2etttyppx4xunbml
